269, 438, 377, 585, 0.991427, -1
308, 445, 334, 578, 0.981718, -1
301, 407, 350, 616, 0.979962, -1
315, 444, 332, 579, 0.963443, -1
284, 325, 372, 698, 0.961985, -1
273, 425, 355, 598, 0.961762, -1
339, 429, 283, 594, 0.948415, -1
281, 396, 378, 627, 0.931314, -1
295, 447, 352, 576, 0.918864, -1
299, 443, 324, 572, 0.910979, -1
335, 404, 305, 619, 0.882605, -1
310, 424, 313, 599, 0.867746, -1
324, 396, 335, 627, 0.852483, -1
313, 402, 337, 621, 0.830648, -1
298, 430, 331, 578, 0.812051, -1
364, 456, 240, 564, 0.806587, -1
264, 99, 403, 924, 0.803817, -1
359, 484, 241, 539, 0.671695, -1
302, 422, 339, 601, 0.658786, -1
333, 159, 324, 864, 0.590816, -1
322, 446, 317, 577, 0.557486, -1
265, 492, 342, 531, 0.510301, -1
323, 244, 343, 779, 0.495305, -1
298, 129, 343, 894, 0.478313, -1
170, 388, 494, 635, 0.416388, -1
180, 0, 479, 657, 0.316746, -1
340, 304, 333, 719, 0.226325, -1
287, 0, 359, 564, 0.205670, -1
279, 0, 372, 701, 0.168716, -1
0, 419, 312, 599, 0.150841, -1
329, 654, 278, 366, 0.143796, -1
0, 435, 253, 588, 0.115412, -1
342, 0, 328, 606, 0.088423, -1
334, 0, 341, 458, 0.072526, -1
224, 336, 426, 685, 0.070671, -1
328, 395, 330, 626, 0.069200, -1
190, 0, 466, 466, 0.059566, -1
0, 505, 361, 503, 0.056688, -1
232, 537, 365, 486, 0.054844, -1
0, 454, 383, 554, 0.047274, -1
318, 0, 364, 339, 0.046507, -1
201, 156, 473, 867, 0.043569, -1
358, 0, 320, 376, 0.039710, -1
361, 188, 285, 835, 0.035352, -1
235, 0, 418, 1023, 0.035096, -1
277, 0, 385, 377, 0.034377, -1
197, 0, 471, 816, 0.026581, -1
0, 690, 168, 330, 0.025022, -1
114, 0, 522, 567, 0.024424, -1
424, 48, 241, 975, 0.022559, -1
45, 511, 299, 494, 0.020582, -1
50, 0, 519, 646, 0.018782, -1
12, 0, 416, 392, 0.016313, -1
218, 0, 426, 1023, 0.013236, -1
0, 570, 286, 438, 0.012087, -1
283, 0, 290, 659, 0.011908, -1
217, 0, 334, 699, 0.011409, -1
12, 20, 502, 779, 0.010512, -1
0, 0, 451, 604, 0.010350, -1
48, 0, 406, 904, 0.010030, -1
127, 0, 506, 835, 0.009275, -1
105, 0, 561, 332, 0.008898, -1
0, 400, 503, 611, 0.008246, -1
0, 293, 374, 730, 0.007771, -1
367, 0, 283, 488, 0.007414, -1
314, 0, 324, 817, 0.007355, -1
0, 660, 344, 345, 0.007281, -1
66, 0, 333, 388, 0.006604, -1
0, 0, 556, 748, 0.006253, -1
380, 0, 290, 790, 0.006061, -1
0, 646, 119, 374, 0.005995, -1
9, 0, 237, 797, 0.005867, -1
0, 31, 361, 981, 0.005817, -1
42, 0, 397, 525, 0.005278, -1
0, 0, 399, 750, 0.005188, -1
236, 0, 403, 1023, 0.005024, -1
109, 0, 411, 604, 0.005009, -1
52, 0, 485, 468, 0.004772, -1
86, 0, 242, 664, 0.004556, -1
16, 0, 385, 950, 0.004548, -1
0, 0, 369, 514, 0.004265, -1
0, 293, 279, 730, 0.004050, -1
155, 382, 318, 615, 0.003894, -1
314, 0, 357, 1023, 0.003743, -1
0, 8, 276, 788, 0.003543, -1
258, 356, 352, 667, 0.003477, -1
126, 0, 445, 724, 0.003377, -1
0, 3, 303, 780, 0.003365, -1
148, 0, 275, 336, 0.003156, -1
0, 0, 351, 899, 0.003037, -1
37, 0, 331, 649, 0.002837, -1
0, 0, 274, 771, 0.002809, -1
306, 551, 263, 472, 0.002735, -1
43, 474, 355, 526, 0.002436, -1
286, 0, 267, 830, 0.002359, -1
223, 266, 253, 696, 0.002348, -1
181, 0, 311, 498, 0.002225, -1
129, 0, 256, 754, 0.002224, -1
75, 0, 430, 376, 0.002210, -1
189, 211, 208, 783, 0.002187, -1
354, 0, 299, 354, 0.002182, -1
8, 0, 321, 739, 0.002139, -1
0, 0, 194, 801, 0.002104, -1
141, 428, 426, 587, 0.001951, -1
0, 0, 311, 541, 0.001910, -1
0, 469, 173, 554, 0.001846, -1
0, 0, 255, 850, 0.001812, -1
168, 0, 293, 395, 0.001808, -1
272, 0, 339, 485, 0.001801, -1
0, 675, 228, 338, 0.001762, -1
214, 0, 417, 804, 0.001745, -1
189, 278, 437, 739, 0.001689, -1
132, 0, 422, 1012, 0.001684, -1
0, 65, 238, 603, 0.001672, -1
297, 0, 382, 273, 0.001660, -1
42, 563, 246, 444, 0.001625, -1
150, 0, 439, 428, 0.001588, -1
0, 0, 238, 977, 0.001584, -1
157, 587, 232, 416, 0.001512, -1
48, 0, 263, 306, 0.001508, -1
391, 265, 290, 758, 0.001508, -1
0, 0, 357, 372, 0.001354, -1
0, 0, 337, 667, 0.001280, -1
72, 212, 299, 769, 0.001251, -1
210, 64, 442, 959, 0.001180, -1
129, 58, 503, 845, 0.001180, -1
59, 0, 460, 799, 0.001143, -1
180, 0, 356, 796, 0.001079, -1
71, 151, 216, 849, 0.001078, -1
157, 0, 438, 982, 0.001052, -1
20, 590, 350, 406, 0.000979, -1
364, 47, 318, 907, 0.000961, -1
0, 0, 307, 1011, 0.000949, -1
339, 138, 272, 885, 0.000932, -1
123, 294, 413, 697, 0.000909, -1
0, 230, 236, 553, 0.000881, -1
0, 142, 416, 865, 0.000874, -1
0, 47, 353, 757, 0.000874, -1
267, 60, 415, 956, 0.000866, -1
166, 0, 324, 688, 0.000825, -1
171, 74, 432, 937, 0.000818, -1
284, 210, 343, 813, 0.000805, -1
0, 158, 218, 865, 0.000761, -1
427, 0, 255, 346, 0.000742, -1
0, 79, 247, 798, 0.000719, -1
261, 0, 366, 844, 0.000706, -1
134, 0, 363, 279, 0.000699, -1
227, 0, 232, 980, 0.000697, -1
0, 112, 331, 773, 0.000696, -1
36, 0, 242, 818, 0.000695, -1
258, 0, 238, 938, 0.000667, -1
218, 5, 320, 955, 0.000626, -1
0, 697, 283, 308, 0.000567, -1
137, 0, 270, 876, 0.000554, -1
85, 532, 492, 476, 0.000549, -1
311, 0, 282, 312, 0.000534, -1
14, 81, 347, 766, 0.000521, -1
127, 0, 346, 803, 0.000514, -1
369, 475, 284, 536, 0.000512, -1
221, 0, 276, 327, 0.000505, -1
119, 86, 307, 766, 0.000502, -1
465, 34, 217, 785, 0.000500, -1
137, 0, 294, 583, 0.000471, -1
254, 0, 291, 362, 0.000458, -1
479, 0, 203, 685, 0.000433, -1
0, 80, 216, 793, 0.000429, -1
204, 168, 401, 837, 0.000401, -1
10, 155, 419, 724, 0.000394, -1
55, 0, 326, 773, 0.000374, -1
0, 615, 393, 381, 0.000368, -1
160, 67, 363, 824, 0.000351, -1
189, 433, 260, 565, 0.000348, -1
437, 0, 245, 485, 0.000321, -1
58, 0, 275, 809, 0.000313, -1
75, 122, 260, 862, 0.000304, -1
0, 0, 158, 706, 0.000281, -1
0, 0, 226, 695, 0.000281, -1
255, 420, 307, 603, 0.000277, -1
73, 132, 492, 802, 0.000277, -1
138, 207, 297, 767, 0.000276, -1
203, 155, 235, 821, 0.000249, -1
0, 0, 288, 420, 0.000230, -1
23, 53, 388, 728, 0.000223, -1
319, 0, 269, 884, 0.000222, -1
190, 0, 382, 276, 0.000208, -1
74, 0, 400, 983, 0.000207, -1
93, 0, 524, 248, 0.000190, -1
83, 595, 370, 406, 0.000150, -1
24, 134, 274, 728, 0.000140, -1
435, 150, 239, 823, 0.000134, -1
0, 0, 128, 736, 0.000122, -1
69, 274, 413, 685, 0.000119, -1
0, 0, 125, 543, 0.000115, -1
227, 23, 397, 923, 0.000109, -1
509, 0, 173, 573, 0.000107, -1
486, 0, 196, 406, 0.000104, -1
488, 174, 189, 849, 0.000101, -1
586, 0, 96, 423, 0.000095, -1
176, 512, 315, 492, 0.000092, -1
177, 0, 262, 832, 0.000073, -1
547, 0, 135, 650, 0.000066, -1
407, 183, 176, 160, 0.000065, -1
360, 535, 276, 488, 0.000060, -1
0, 0, 125, 368, 0.000043, -1
506, 419, 158, 591, 0.000036, -1
544, 0, 138, 924, 0.000031, -1
0, 0, 222, 502, 0.000027, -1
207, 559, 233, 442, 0.000022, -1
0, 142, 123, 693, 0.000020, -1
0, 0, 161, 325, 0.000020, -1
0, 0, 182, 1023, 0.000016, -1
583, 20, 99, 1003, 0.000012, -1
557, 579, 125, 444, 0.000007, -1
547, 155, 135, 868, 0.000006, -1
0, 0, 199, 269, 0.000004, -1
467, 537, 195, 480, 0.000003, -1
522, 231, 157, 792, 0.000003, -1
0, 281, 133, 730, 0.000001, -1
