718, 0, 215, 743, 0.036560, -1
67, 89, 377, 632, 0.033692, -1
71, 126, 330, 612, 0.025190, -1
399, 0, 342, 696, 0.022702, -1
704, 0, 192, 742, 0.016264, -1
17, 82, 401, 646, 0.015526, -1
791, 0, 188, 754, 0.013691, -1
0, 107, 497, 620, 0.013642, -1
746, 0, 240, 745, 0.012441, -1
175, 6, 263, 710, 0.011748, -1
92, 112, 526, 603, 0.011701, -1
26, 86, 541, 628, 0.010301, -1
452, 0, 568, 729, 0.009747, -1
381, 152, 413, 569, 0.009535, -1
645, 0, 293, 733, 0.009239, -1
434, 0, 360, 686, 0.009063, -1
238, 128, 304, 576, 0.009051, -1
292, 84, 524, 614, 0.008816, -1
589, 0, 418, 707, 0.008147, -1
191, 0, 201, 718, 0.007900, -1
103, 5, 295, 716, 0.007097, -1
676, 0, 301, 721, 0.007052, -1
391, 0, 528, 715, 0.007000, -1
303, 0, 540, 699, 0.006849, -1
232, 0, 183, 704, 0.006304, -1
12, 35, 696, 657, 0.005954, -1
316, 97, 567, 618, 0.005668, -1
4, 53, 356, 668, 0.005153, -1
356, 98, 370, 599, 0.004965, -1
72, 0, 516, 659, 0.004758, -1
693, 12, 330, 748, 0.004555, -1
285, 0, 336, 680, 0.004322, -1
133, 0, 226, 727, 0.004072, -1
0, 0, 143, 414, 0.003828, -1
45, 129, 381, 615, 0.003575, -1
127, 19, 743, 678, 0.003483, -1
205, 26, 798, 655, 0.003383, -1
110, 222, 331, 533, 0.003370, -1
260, 158, 333, 549, 0.003348, -1
433, 107, 382, 614, 0.003151, -1
591, 0, 432, 742, 0.002911, -1
240, 0, 332, 696, 0.002869, -1
569, 2, 439, 727, 0.002799, -1
319, 0, 357, 683, 0.002757, -1
171, 7, 488, 691, 0.002635, -1
353, 0, 649, 667, 0.002607, -1
379, 111, 552, 626, 0.002594, -1
176, 0, 326, 659, 0.002463, -1
263, 0, 521, 695, 0.002331, -1
423, 0, 542, 710, 0.002275, -1
506, 0, 343, 720, 0.002086, -1
63, 0, 293, 723, 0.002007, -1
69, 54, 411, 683, 0.002005, -1
524, 0, 398, 698, 0.001979, -1
675, 0, 340, 735, 0.001913, -1
0, 84, 540, 653, 0.001835, -1
534, 11, 489, 751, 0.001752, -1
0, 0, 501, 702, 0.001676, -1
637, 0, 320, 634, 0.001642, -1
294, 160, 353, 554, 0.001641, -1
779, 0, 244, 759, 0.001589, -1
174, 100, 323, 610, 0.001586, -1
34, 0, 373, 674, 0.001535, -1
461, 56, 562, 678, 0.001527, -1
377, 459, 126, 127, 0.001513, -1
238, 0, 236, 695, 0.001447, -1
0, 202, 492, 550, 0.001254, -1
208, 82, 523, 610, 0.001248, -1
554, 0, 428, 603, 0.001057, -1
0, 0, 629, 654, 0.001034, -1
0, 104, 479, 636, 0.001027, -1
939, 0, 84, 767, 0.000957, -1
654, 0, 369, 767, 0.000826, -1
915, 15, 108, 752, 0.000788, -1
0, 0, 145, 622, 0.000753, -1
0, 88, 395, 654, 0.000640, -1
78, 206, 535, 547, 0.000604, -1
561, 61, 389, 684, 0.000550, -1
0, 0, 428, 725, 0.000542, -1
271, 89, 504, 637, 0.000512, -1
862, 0, 161, 762, 0.000504, -1
361, 458, 118, 126, 0.000481, -1
422, 0, 328, 711, 0.000479, -1
5, 0, 257, 734, 0.000477, -1
287, 92, 580, 648, 0.000455, -1
0, 0, 577, 708, 0.000451, -1
428, 0, 420, 610, 0.000435, -1
439, 29, 576, 738, 0.000426, -1
457, 0, 380, 699, 0.000414, -1
0, 204, 408, 552, 0.000373, -1
459, 191, 343, 569, 0.000361, -1
6, 0, 165, 767, 0.000357, -1
600, 0, 307, 586, 0.000330, -1
0, 0, 213, 505, 0.000313, -1
957, 0, 66, 767, 0.000287, -1
376, 88, 307, 645, 0.000285, -1
0, 94, 619, 625, 0.000284, -1
785, 0, 238, 677, 0.000269, -1
487, 100, 409, 644, 0.000267, -1
50, 189, 336, 572, 0.000249, -1
346, 193, 306, 559, 0.000248, -1
288, 210, 301, 538, 0.000244, -1
219, 0, 480, 669, 0.000238, -1
265, 200, 508, 550, 0.000229, -1
81, 98, 637, 637, 0.000222, -1
833, 66, 190, 701, 0.000213, -1
0, 0, 315, 734, 0.000202, -1
978, 0, 45, 767, 0.000192, -1
893, 145, 130, 622, 0.000185, -1
556, 0, 306, 694, 0.000182, -1
3, 0, 126, 325, 0.000180, -1
946, 0, 77, 767, 0.000179, -1
0, 0, 248, 685, 0.000175, -1
238, 166, 450, 570, 0.000166, -1
0, 571, 59, 172, 0.000155, -1
188, 224, 319, 525, 0.000154, -1
0, 0, 350, 725, 0.000151, -1
968, 0, 55, 679, 0.000129, -1
395, 168, 509, 594, 0.000121, -1
0, 0, 463, 677, 0.000118, -1
473, 105, 396, 659, 0.000107, -1
93, 0, 381, 677, 0.000104, -1
0, 0, 211, 764, 0.000103, -1
806, 164, 83, 52, 0.000102, -1
982, 0, 41, 561, 0.000091, -1
83, 0, 468, 564, 0.000088, -1
0, 0, 180, 699, 0.000083, -1
0, 0, 289, 576, 0.000074, -1
379, 0, 303, 690, 0.000074, -1
215, 0, 344, 679, 0.000070, -1
0, 0, 153, 748, 0.000063, -1
0, 0, 321, 441, 0.000062, -1
0, 0, 178, 303, 0.000060, -1
787, 163, 83, 53, 0.000056, -1
7, 0, 257, 470, 0.000056, -1
491, 0, 279, 592, 0.000056, -1
532, 115, 99, 74, 0.000055, -1
477, 0, 441, 541, 0.000053, -1
365, 159, 104, 76, 0.000053, -1
730, 0, 283, 598, 0.000052, -1
552, 115, 100, 74, 0.000051, -1
72, 0, 364, 394, 0.000050, -1
367, 136, 103, 80, 0.000049, -1
513, 115, 99, 74, 0.000048, -1
644, 0, 362, 571, 0.000046, -1
572, 117, 100, 76, 0.000046, -1
423, 139, 106, 75, 0.000045, -1
123, 0, 319, 576, 0.000043, -1
344, 0, 451, 587, 0.000043, -1
624, 0, 208, 594, 0.000041, -1
0, 0, 378, 670, 0.000040, -1
74, 0, 558, 453, 0.000039, -1
345, 160, 104, 75, 0.000039, -1
0, 0, 411, 534, 0.000039, -1
176, 0, 304, 587, 0.000037, -1
824, 163, 84, 54, 0.000037, -1
591, 119, 99, 75, 0.000036, -1
292, 226, 555, 533, 0.000035, -1
592, 136, 431, 631, 0.000034, -1
414, 0, 328, 419, 0.000034, -1
334, 0, 501, 380, 0.000034, -1
42, 0, 260, 671, 0.000031, -1
492, 115, 100, 74, 0.000030, -1
348, 137, 102, 77, 0.000030, -1
386, 136, 101, 81, 0.000030, -1
324, 160, 105, 74, 0.000030, -1
226, 0, 580, 484, 0.000029, -1
0, 127, 312, 620, 0.000028, -1
444, 0, 277, 563, 0.000027, -1
610, 120, 99, 72, 0.000027, -1
428, 179, 319, 577, 0.000026, -1
544, 0, 267, 599, 0.000026, -1
8, 0, 440, 350, 0.000026, -1
532, 0, 204, 554, 0.000026, -1
406, 0, 293, 316, 0.000026, -1
147, 0, 362, 415, 0.000025, -1
404, 137, 103, 80, 0.000025, -1
720, 0, 246, 571, 0.000024, -1
363, 0, 315, 442, 0.000023, -1
495, 0, 302, 437, 0.000022, -1
606, 0, 318, 439, 0.000022, -1
163, 0, 467, 606, 0.000022, -1
0, 0, 469, 421, 0.000021, -1
272, 0, 462, 585, 0.000021, -1
0, 0, 274, 347, 0.000021, -1
96, 0, 302, 507, 0.000021, -1
62, 0, 489, 365, 0.000019, -1
170, 0, 395, 378, 0.000018, -1
540, 0, 317, 418, 0.000018, -1
327, 136, 105, 78, 0.000017, -1
931, 0, 92, 500, 0.000017, -1
744, 135, 89, 67, 0.000016, -1
276, 0, 237, 571, 0.000016, -1
806, 138, 83, 65, 0.000015, -1
766, 134, 86, 69, 0.000015, -1
731, 636, 292, 131, 0.000015, -1
114, 0, 529, 314, 0.000014, -1
228, 0, 268, 484, 0.000014, -1
16, 0, 143, 42, 0.000014, -1
304, 0, 132, 34, 0.000014, -1
361, 0, 396, 265, 0.000013, -1
962, 0, 61, 563, 0.000013, -1
118, 134, 107, 84, 0.000013, -1
308, 0, 404, 262, 0.000013, -1
266, 0, 328, 582, 0.000012, -1
787, 134, 83, 69, 0.000012, -1
387, 116, 99, 78, 0.000012, -1
0, 0, 139, 39, 0.000012, -1
448, 0, 475, 377, 0.000012, -1
304, 135, 108, 81, 0.000012, -1
291, 0, 472, 359, 0.000012, -1
347, 0, 294, 313, 0.000011, -1
40, 0, 318, 540, 0.000011, -1
260, 135, 111, 88, 0.000011, -1
230, 0, 434, 503, 0.000010, -1
129, 0, 303, 314, 0.000010, -1
215, 0, 461, 355, 0.000010, -1
282, 135, 109, 85, 0.000010, -1
830, 651, 193, 116, 0.000009, -1
405, 115, 100, 81, 0.000009, -1
485, 0, 147, 40, 0.000009, -1
0, 0, 70, 45, 0.000009, -1
672, 0, 274, 535, 0.000009, -1
335, 0, 520, 254, 0.000008, -1
327, 0, 330, 587, 0.000008, -1
0, 0, 122, 44, 0.000008, -1
465, 0, 145, 39, 0.000008, -1
504, 0, 147, 39, 0.000008, -1
353, 0, 259, 482, 0.000008, -1
596, 96, 95, 78, 0.000008, -1
437, 0, 225, 560, 0.000008, -1
706, 91, 317, 676, 0.000007, -1
293, 0, 286, 455, 0.000007, -1
846, 161, 84, 55, 0.000007, -1
239, 0, 543, 247, 0.000007, -1
0, 232, 298, 526, 0.000007, -1
146, 209, 572, 540, 0.000007, -1
420, 0, 386, 268, 0.000006, -1
461, 0, 184, 70, 0.000006, -1
446, 0, 144, 39, 0.000006, -1
347, 478, 180, 148, 0.000006, -1
870, 0, 153, 663, 0.000006, -1
823, 139, 85, 64, 0.000006, -1
57, 659, 191, 108, 0.000005, -1
41, 0, 573, 251, 0.000005, -1
251, 0, 392, 260, 0.000005, -1
575, 95, 96, 80, 0.000005, -1
141, 134, 100, 77, 0.000005, -1
86, 0, 301, 306, 0.000005, -1
482, 0, 289, 312, 0.000005, -1
0, 594, 68, 173, 0.000004, -1
325, 0, 138, 32, 0.000004, -1
408, 0, 140, 36, 0.000004, -1
0, 0, 89, 72, 0.000004, -1
378, 253, 598, 514, 0.000004, -1
172, 0, 314, 305, 0.000004, -1
857, 0, 140, 32, 0.000004, -1
386, 0, 145, 38, 0.000004, -1
0, 0, 131, 72, 0.000004, -1
54, 625, 149, 142, 0.000004, -1
555, 95, 96, 82, 0.000003, -1
283, 0, 302, 310, 0.000003, -1
790, 650, 211, 117, 0.000003, -1
812, 134, 211, 633, 0.000003, -1
534, 96, 96, 79, 0.000003, -1
551, 0, 437, 388, 0.000003, -1
905, 0, 118, 77, 0.000003, -1
0, 0, 280, 263, 0.000003, -1
164, 0, 402, 272, 0.000002, -1
73, 622, 152, 145, 0.000002, -1
921, 0, 102, 47, 0.000002, -1
0, 638, 87, 129, 0.000002, -1
875, 0, 145, 34, 0.000002, -1
0, 181, 217, 580, 0.000002, -1
859, 0, 134, 55, 0.000002, -1
647, 0, 299, 299, 0.000002, -1
484, 604, 146, 157, 0.000001, -1
996, 0, 27, 767, 0.000001, -1
852, 608, 146, 157, 0.000001, -1
589, 0, 136, 35, 0.000001, -1
789, 0, 229, 509, 0.000001, -1
362, 0, 186, 71, 0.000001, -1
693, 0, 308, 392, 0.000001, -1
767, 0, 252, 333, 0.000001, -1
521, 166, 366, 601, 0.000001, -1
0, 147, 148, 620, 0.000000, -1
858, 0, 165, 97, 0.000000, -1
0, 349, 264, 404, 0.000000, -1
624, 0, 376, 248, 0.000000, -1
841, 0, 182, 401, 0.000000, -1
833, 0, 185, 74, 0.000000, -1
610, 135, 359, 632, 0.000000, -1
828, 607, 165, 159, 0.000000, -1
862, 613, 161, 152, 0.000000, -1
773, 0, 250, 94, 0.000000, -1
806, 604, 170, 163, 0.000000, -1
767, 609, 158, 150, 0.000000, -1
0, 609, 130, 158, 0.000000, -1
0, 552, 122, 215, 0.000000, -1
786, 605, 166, 158, 0.000000, -1
