18, 684, 57, 109, 0.032863, -1
323, 911, 84, 112, 0.023488, -1
12, 725, 56, 95, 0.004707, -1
536, 797, 57, 106, 0.003403, -1
37, 648, 75, 108, 0.002443, -1
160, 845, 72, 178, 0.002251, -1
522, 811, 59, 100, 0.002212, -1
539, 803, 57, 108, 0.001597, -1
112, 773, 82, 163, 0.001422, -1
306, 130, 44, 114, 0.001410, -1
73, 808, 113, 156, 0.001400, -1
303, 72, 70, 136, 0.001304, -1
105, 705, 109, 295, 0.000922, -1
120, 884, 87, 139, 0.000913, -1
15, 720, 66, 123, 0.000729, -1
268, 890, 219, 133, 0.000667, -1
227, 889, 79, 134, 0.000631, -1
364, 925, 81, 98, 0.000622, -1
33, 675, 62, 102, 0.000553, -1
127, 927, 114, 96, 0.000548, -1
542, 784, 62, 138, 0.000533, -1
524, 779, 63, 227, 0.000512, -1
309, 944, 161, 79, 0.000503, -1
312, 57, 73, 117, 0.000459, -1
404, 504, 94, 147, 0.000416, -1
221, 898, 200, 84, 0.000390, -1
356, 934, 103, 89, 0.000371, -1
59, 768, 151, 224, 0.000361, -1
214, 951, 89, 72, 0.000356, -1
297, 129, 46, 124, 0.000347, -1
33, 629, 94, 119, 0.000337, -1
80, 730, 113, 251, 0.000328, -1
412, 482, 93, 191, 0.000324, -1
508, 851, 79, 172, 0.000300, -1
144, 755, 72, 147, 0.000276, -1
330, 932, 107, 91, 0.000266, -1
6, 971, 245, 52, 0.000261, -1
102, 856, 106, 126, 0.000244, -1
24, 604, 104, 153, 0.000228, -1
258, 371, 57, 181, 0.000210, -1
452, 519, 93, 138, 0.000204, -1
216, 880, 238, 89, 0.000200, -1
287, 897, 40, 77, 0.000187, -1
321, 83, 72, 86, 0.000180, -1
542, 803, 69, 141, 0.000170, -1
277, 50, 78, 193, 0.000167, -1
247, 868, 58, 154, 0.000150, -1
164, 944, 89, 79, 0.000134, -1
178, 882, 53, 99, 0.000126, -1
116, 946, 96, 77, 0.000126, -1
287, 178, 62, 137, 0.000123, -1
502, 596, 166, 211, 0.000114, -1
524, 536, 142, 472, 0.000112, -1
12, 660, 63, 134, 0.000107, -1
247, 909, 277, 112, 0.000097, -1
49, 789, 199, 160, 0.000088, -1
432, 491, 105, 188, 0.000086, -1
8, 732, 38, 276, 0.000086, -1
420, 449, 101, 244, 0.000073, -1
179, 828, 69, 195, 0.000073, -1
249, 9, 91, 210, 0.000072, -1
291, 51, 89, 156, 0.000067, -1
397, 472, 93, 194, 0.000062, -1
530, 765, 61, 138, 0.000057, -1
241, 849, 313, 174, 0.000057, -1
204, 865, 73, 158, 0.000057, -1
244, 880, 43, 97, 0.000056, -1
364, 412, 85, 187, 0.000052, -1
73, 868, 63, 97, 0.000051, -1
208, 823, 219, 199, 0.000049, -1
259, 678, 222, 320, 0.000045, -1
31, 597, 79, 192, 0.000044, -1
172, 864, 60, 95, 0.000042, -1
524, 762, 116, 244, 0.000038, -1
260, 32, 78, 243, 0.000034, -1
269, 818, 203, 204, 0.000032, -1
550, 831, 54, 188, 0.000032, -1
525, 717, 78, 134, 0.000031, -1
343, 419, 48, 75, 0.000030, -1
7, 775, 29, 241, 0.000030, -1
230, 388, 69, 180, 0.000028, -1
400, 367, 101, 348, 0.000028, -1
472, 525, 70, 113, 0.000027, -1
34, 878, 55, 136, 0.000026, -1
299, 393, 40, 95, 0.000024, -1
521, 816, 60, 128, 0.000024, -1
538, 845, 69, 115, 0.000023, -1
347, 402, 42, 102, 0.000022, -1
530, 823, 59, 101, 0.000021, -1
153, 820, 98, 203, 0.000018, -1
402, 518, 90, 217, 0.000017, -1
537, 850, 55, 137, 0.000017, -1
4, 761, 18, 261, 0.000016, -1
533, 822, 70, 158, 0.000016, -1
538, 870, 64, 127, 0.000016, -1
251, 1, 75, 28, 0.000016, -1
5, 836, 30, 155, 0.000015, -1
505, 632, 151, 377, 0.000015, -1
41, 571, 79, 200, 0.000014, -1
259, 52, 103, 318, 0.000013, -1
318, 10, 81, 147, 0.000011, -1
14, 809, 65, 177, 0.000011, -1
573, 883, 58, 137, 0.000011, -1
270, 1, 73, 32, 0.000011, -1
46, 872, 70, 111, 0.000010, -1
3, 626, 158, 92, 0.000009, -1
540, 599, 71, 106, 0.000009, -1
491, 812, 93, 99, 0.000008, -1
229, 107, 74, 182, 0.000008, -1
430, 481, 66, 153, 0.000008, -1
42, 696, 48, 86, 0.000007, -1
55, 878, 67, 88, 0.000007, -1
308, 7, 87, 120, 0.000007, -1
70, 877, 83, 107, 0.000007, -1
479, 502, 67, 176, 0.000007, -1
233, 2, 78, 21, 0.000006, -1
55, 576, 76, 156, 0.000006, -1
289, 1, 73, 33, 0.000006, -1
345, 2, 73, 31, 0.000006, -1
296, 58, 91, 309, 0.000006, -1
45, 606, 88, 169, 0.000006, -1
363, 2, 73, 30, 0.000006, -1
215, 2, 77, 18, 0.000006, -1
326, 2, 73, 32, 0.000005, -1
208, 687, 204, 318, 0.000005, -1
498, 802, 61, 128, 0.000005, -1
121, 624, 190, 383, 0.000005, -1
250, 298, 182, 630, 0.000005, -1
308, 1, 72, 33, 0.000005, -1
381, 2, 73, 28, 0.000005, -1
556, 803, 103, 203, 0.000005, -1
198, 2, 76, 17, 0.000005, -1
31, 833, 50, 128, 0.000005, -1
359, 221, 53, 87, 0.000005, -1
95, 715, 171, 285, 0.000005, -1
92, 569, 171, 441, 0.000005, -1
15, 583, 78, 158, 0.000005, -1
398, 2, 73, 27, 0.000004, -1
256, 7, 109, 175, 0.000004, -1
415, 2, 72, 26, 0.000004, -1
182, 2, 75, 18, 0.000004, -1
132, 763, 408, 160, 0.000004, -1
300, 428, 39, 72, 0.000004, -1
23, 739, 47, 80, 0.000004, -1
157, 557, 120, 464, 0.000004, -1
288, 407, 45, 111, 0.000004, -1
179, 621, 183, 392, 0.000004, -1
562, 796, 52, 124, 0.000004, -1
8, 763, 56, 63, 0.000004, -1
434, 2, 72, 25, 0.000003, -1
519, 821, 47, 114, 0.000003, -1
551, 605, 94, 64, 0.000003, -1
287, 9, 101, 140, 0.000003, -1
164, 2, 75, 18, 0.000003, -1
540, 2, 75, 24, 0.000003, -1
11, 835, 50, 140, 0.000003, -1
348, 93, 60, 99, 0.000003, -1
452, 2, 71, 25, 0.000003, -1
61, 562, 84, 204, 0.000003, -1
564, 2, 67, 27, 0.000003, -1
469, 2, 71, 26, 0.000003, -1
358, 178, 68, 110, 0.000002, -1
502, 840, 40, 86, 0.000002, -1
487, 2, 72, 26, 0.000002, -1
347, 119, 69, 98, 0.000002, -1
147, 2, 74, 19, 0.000002, -1
38, 558, 178, 452, 0.000002, -1
505, 2, 73, 26, 0.000002, -1
249, 565, 195, 440, 0.000002, -1
139, 698, 190, 307, 0.000002, -1
26, 738, 59, 129, 0.000002, -1
504, 755, 106, 268, 0.000002, -1
522, 2, 73, 26, 0.000002, -1
458, 801, 46, 107, 0.000002, -1
481, 64, 201, 379, 0.000002, -1
242, 127, 83, 239, 0.000002, -1
263, 440, 169, 568, 0.000002, -1
53, 621, 52, 74, 0.000002, -1
208, 531, 171, 492, 0.000002, -1
368, 643, 199, 342, 0.000002, -1
320, 222, 55, 94, 0.000002, -1
426, 874, 33, 80, 0.000002, -1
160, 514, 172, 508, 0.000002, -1
426, 377, 70, 285, 0.000002, -1
129, 2, 73, 19, 0.000002, -1
401, 365, 76, 306, 0.000002, -1
231, 712, 225, 212, 0.000002, -1
508, 846, 48, 102, 0.000002, -1
94, 2, 69, 22, 0.000001, -1
46, 592, 61, 119, 0.000001, -1
397, 444, 71, 312, 0.000001, -1
339, 406, 39, 97, 0.000001, -1
111, 3, 73, 20, 0.000001, -1
320, 449, 156, 556, 0.000001, -1
75, 3, 69, 23, 0.000001, -1
40, 52, 220, 464, 0.000001, -1
56, 3, 70, 24, 0.000001, -1
439, 467, 54, 109, 0.000001, -1
37, 3, 70, 24, 0.000001, -1
8, 490, 38, 496, 0.000001, -1
416, 435, 68, 130, 0.000001, -1
26, 38, 190, 340, 0.000001, -1
335, 276, 155, 585, 0.000001, -1
10, 47, 93, 293, 0.000001, -1
19, 652, 59, 336, 0.000001, -1
209, 406, 104, 506, 0.000001, -1
292, 336, 159, 629, 0.000001, -1
422, 401, 66, 232, 0.000001, -1
12, 610, 66, 187, 0.000001, -1
19, 3, 71, 23, 0.000001, -1
380, 441, 76, 148, 0.000001, -1
16, 47, 131, 308, 0.000001, -1
405, 905, 29, 34, 0.000001, -1
362, 231, 45, 90, 0.000000, -1
468, 56, 183, 304, 0.000000, -1
527, 715, 84, 302, 0.000000, -1
237, 145, 171, 636, 0.000000, -1
98, 24, 216, 444, 0.000000, -1
353, 147, 58, 103, 0.000000, -1
48, 724, 146, 261, 0.000000, -1
5, 18, 32, 26, 0.000000, -1
23, 727, 91, 240, 0.000000, -1
316, 647, 172, 338, 0.000000, -1
362, 723, 145, 271, 0.000000, -1
25, 58, 167, 451, 0.000000, -1
275, 609, 138, 383, 0.000000, -1
499, 471, 150, 523, 0.000000, -1
485, 811, 36, 87, 0.000000, -1
170, 32, 184, 416, 0.000000, -1
234, 371, 165, 627, 0.000000, -1
12, 65, 95, 402, 0.000000, -1
432, 697, 159, 307, 0.000000, -1
386, 79, 160, 333, 0.000000, -1
360, 314, 64, 459, 0.000000, -1
204, 272, 161, 617, 0.000000, -1
127, 481, 163, 511, 0.000000, -1
353, 355, 168, 581, 0.000000, -1
444, 64, 153, 364, 0.000000, -1
324, 147, 160, 571, 0.000000, -1
14, 471, 56, 517, 0.000000, -1
16, 81, 124, 451, 0.000000, -1
81, 82, 200, 522, 0.000000, -1
368, 232, 135, 601, 0.000000, -1
139, 57, 193, 492, 0.000000, -1
379, 493, 125, 499, 0.000000, -1
59, 377, 197, 616, 0.000000, -1
24, 110, 144, 587, 0.000000, -1
200, 396, 150, 598, 0.000000, -1
403, 327, 122, 576, 0.000000, -1
502, 332, 151, 604, 0.000000, -1
279, 115, 150, 563, 0.000000, -1
443, 136, 152, 571, 0.000000, -1
323, 88, 160, 326, 0.000000, -1
569, 675, 54, 97, 0.000000, -1
196, 70, 180, 476, 0.000000, -1
576, 730, 45, 66, 0.000000, -1
338, 249, 50, 104, 0.000000, -1
2, 6, 12, 45, 0.000000, -1
9, 4, 58, 25, 0.000000, -1
66, 154, 168, 643, 0.000000, -1
221, 48, 167, 392, 0.000000, -1
26, 642, 88, 344, 0.000000, -1
327, 382, 35, 128, 0.000000, -1
300, 208, 153, 566, 0.000000, -1
174, 445, 99, 443, 0.000000, -1
269, 72, 160, 354, 0.000000, -1
419, 135, 127, 591, 0.000000, -1
58, 258, 189, 641, 0.000000, -1
490, 164, 176, 516, 0.000000, -1
165, 326, 159, 629, 0.000000, -1
220, 96, 152, 642, 0.000000, -1
236, 93, 177, 475, 0.000000, -1
410, 75, 149, 438, 0.000000, -1
285, 68, 211, 282, 0.000000, -1
21, 454, 82, 518, 0.000000, -1
475, 634, 144, 367, 0.000000, -1
155, 116, 186, 658, 0.000000, -1
14, 298, 63, 604, 0.000000, -1
173, 445, 86, 370, 0.000000, -1
25, 509, 117, 474, 0.000000, -1
571, 783, 51, 114, 0.000000, -1
105, 131, 185, 667, 0.000000, -1
100, 280, 172, 658, 0.000000, -1
37, 417, 148, 546, 0.000000, -1
473, 118, 160, 469, 0.000000, -1
319, 548, 180, 440, 0.000000, -1
391, 149, 111, 567, 0.000000, -1
295, 101, 154, 416, 0.000000, -1
18, 336, 105, 568, 0.000000, -1
426, 256, 138, 552, 0.000000, -1
35, 281, 137, 562, 0.000000, -1
457, 351, 132, 559, 0.000000, -1
203, 221, 99, 394, 0.000000, -1
18, 179, 91, 597, 0.000000, -1
402, 417, 148, 569, 0.000000, -1
13, 150, 64, 635, 0.000000, -1
366, 119, 116, 427, 0.000000, -1
448, 547, 125, 474, 0.000000, -1
460, 445, 134, 546, 0.000000, -1
479, 308, 138, 526, 0.000000, -1
