571, 58, 137, 456, 0.980734, -1
567, 70, 146, 412, 0.970197, -1
562, 54, 171, 459, 0.938279, -1
573, 61, 136, 485, 0.937652, -1
299, 77, 92, 272, 0.901033, -1
571, 50, 141, 498, 0.852115, -1
575, 70, 143, 421, 0.770548, -1
281, 189, 92, 134, 0.565875, -1
296, 173, 74, 141, 0.486308, -1
299, 79, 84, 249, 0.475003, -1
315, 88, 62, 186, 0.434362, -1
579, 43, 135, 514, 0.297520, -1
310, 85, 74, 246, 0.233301, -1
545, 76, 217, 458, 0.176765, -1
565, 67, 155, 501, 0.142560, -1
534, 66, 185, 434, 0.108936, -1
279, 130, 93, 205, 0.106288, -1
310, 140, 74, 171, 0.102814, -1
542, 65, 191, 478, 0.089093, -1
88, 147, 72, 228, 0.080519, -1
306, 76, 77, 245, 0.073272, -1
194, 61, 184, 456, 0.061885, -1
119, 111, 86, 250, 0.035522, -1
95, 121, 74, 266, 0.032563, -1
315, 169, 70, 150, 0.020990, -1
390, 187, 54, 104, 0.018875, -1
133, 76, 218, 494, 0.016340, -1
565, 50, 184, 528, 0.016083, -1
277, 72, 107, 413, 0.015565, -1
115, 137, 61, 241, 0.013172, -1
0, 109, 81, 161, 0.011657, -1
83, 168, 60, 195, 0.009195, -1
194, 82, 152, 517, 0.007417, -1
98, 166, 66, 199, 0.006585, -1
402, 131, 54, 172, 0.006455, -1
314, 189, 55, 134, 0.006309, -1
480, 127, 41, 93, 0.006174, -1
120, 103, 135, 409, 0.006071, -1
101, 114, 85, 290, 0.005515, -1
407, 153, 53, 143, 0.005412, -1
166, 90, 137, 509, 0.005340, -1
210, 99, 109, 450, 0.004433, -1
541, 91, 227, 369, 0.004138, -1
597, 90, 103, 361, 0.002428, -1
490, 151, 30, 71, 0.002355, -1
729, 159, 70, 321, 0.001642, -1
169, 75, 175, 406, 0.001283, -1
597, 74, 110, 464, 0.001218, -1
229, 90, 98, 493, 0.001197, -1
282, 382, 101, 168, 0.001123, -1
183, 94, 105, 182, 0.001093, -1
409, 131, 55, 157, 0.001003, -1
12, 114, 76, 176, 0.000975, -1
410, 307, 149, 284, 0.000966, -1
184, 114, 117, 485, 0.000957, -1
176, 150, 103, 414, 0.000926, -1
140, 424, 110, 175, 0.000878, -1
210, 113, 81, 173, 0.000825, -1
241, 210, 121, 389, 0.000673, -1
159, 67, 129, 464, 0.000652, -1
86, 136, 130, 174, 0.000531, -1
117, 98, 167, 501, 0.000505, -1
20, 185, 81, 186, 0.000471, -1
