105, 98, 77, 176, 0.167223, -1
649, 23, 116, 381, 0.165273, -1
340, 0, 203, 399, 0.044433, -1
660, 21, 109, 400, 0.042063, -1
100, 113, 85, 155, 0.037554, -1
293, 0, 193, 403, 0.036481, -1
157, 148, 76, 139, 0.035822, -1
323, 24, 164, 419, 0.017399, -1
133, 118, 82, 158, 0.007094, -1
302, 133, 85, 200, 0.007050, -1
238, 21, 254, 389, 0.005464, -1
628, 11, 140, 435, 0.004914, -1
293, 150, 71, 166, 0.003878, -1
639, 5, 142, 412, 0.003743, -1
603, 297, 162, 127, 0.003139, -1
95, 91, 73, 173, 0.002381, -1
580, 455, 182, 133, 0.002376, -1
656, 18, 139, 454, 0.002295, -1
161, 68, 88, 219, 0.002292, -1
271, 166, 93, 157, 0.002000, -1
496, 32, 224, 449, 0.001872, -1
659, 45, 112, 335, 0.001739, -1
325, 22, 295, 394, 0.001695, -1
18, 79, 59, 113, 0.001555, -1
543, 26, 230, 534, 0.001497, -1
510, 0, 209, 147, 0.001415, -1
585, 10, 241, 529, 0.001191, -1
487, 460, 247, 185, 0.001183, -1
575, 38, 235, 563, 0.001173, -1
24, 0, 67, 171, 0.000984, -1
550, 469, 171, 110, 0.000851, -1
267, 153, 66, 169, 0.000828, -1
200, 646, 214, 121, 0.000593, -1
273, 29, 187, 384, 0.000524, -1
382, 375, 165, 91, 0.000506, -1
370, 360, 193, 138, 0.000494, -1
649, 281, 95, 144, 0.000477, -1
343, 591, 170, 103, 0.000469, -1
84, 84, 83, 162, 0.000459, -1
226, 642, 155, 125, 0.000454, -1
548, 0, 146, 168, 0.000445, -1
24, 53, 75, 131, 0.000413, -1
387, 538, 76, 151, 0.000413, -1
343, 375, 215, 112, 0.000396, -1
131, 0, 138, 240, 0.000374, -1
172, 24, 106, 282, 0.000363, -1
666, 273, 90, 135, 0.000346, -1
640, 270, 126, 142, 0.000345, -1
655, 289, 76, 101, 0.000244, -1
305, 630, 160, 81, 0.000243, -1
175, 14, 98, 157, 0.000241, -1
295, 26, 197, 446, 0.000240, -1
282, 185, 65, 144, 0.000239, -1
437, 521, 215, 141, 0.000213, -1
